deployment,exp_id,val_id,game_name,game_number,message,passed_count,chain,generation,received_messages,received_from_id,edit_distance
COGSCI21-LIVINGDOC-ITER-FR-1,ByMXJOPgO,r1xfmJ_Dgd,sokoban_v1,9,"Push the green blocks into the red blocks. You can pass through the red blocks, but the green blocks remain solid. **Don't** push the green blocks into a corner or against a wall; you won't be able to move them anymore.
",1,SkYsFy8gu,6,"[""Push the green blocks into the red blocks. You can pass through the red blocks, but the green blocks remain solid. Try not to push the green blocks into a corner or against a wall; you won't be able to move them anymore.\n""]",Hk1WAzwgd,8
COGSCI21-LIVINGDOC-ITER-FR-1,r16XCODeu,r1xTXCODxd,explore_exploit_v1,0,"Win by moving your block over all the red blocks as quickly as possible. Ignore the other colours unless there are no red blocks. If there are no red blocks, collect all other coloured blocks.",0,SkYsFy8gu,7,"[""You will win a level when you get all the red blocks. Do so as fast as possible. The other colours matter much less. If there are no red blocks, get all the blocks there are.""]",ByMXJOPgO,91
COGSCI21-LIVINGDOC-ITER-FR-1,r16XCODeu,r1xTXCODxd,preconditions_v1,1,"You are the blue block. Your goal is to collect the yellow block. Sometimes, the yellow block will be protected by green blocks. Green blocks take one unit of health away from you. Collecting one white block negates the damage dealt by passing through one green block. Plan carefully in later levels to have enough white blocks to pass through the green blocks in order to reach the yellow block. Summary: Blue = You, Yellow = Goal, Green = Damage, White = Health.",0,SkYsFy8gu,7,"[""You are the blue block. Navigate using the arrow keys. The goal is to get to the yellow block. You must have gotten one white block before passing through one green block. Navigate to the white block for HP which you will need to pass green blocks. Green blocks lower your Health and one white block of Health is equal to one green block of damage. So to pass through two green blocks which would damage you you would need two white blocks of Health.\nYou are the blue block.\nMake sure you collect all white blocks before going for the yellow! Don't waste the white you gain. Unsure of red square but yellow square gets you the wins early at least so perhaps ignore red square.""]",ByMXJOPgO,421
COGSCI21-LIVINGDOC-ITER-FR-1,r16XCODeu,r1xTXCODxd,zelda_v1,2,"For this game, navigate with the arrow keys to the green square while avoiding the squares that are moving. After navigating to the green square, navigate to the dark red square. After this, navigate back to the green square to end the level. 
Moving blocks move very quickly and erratically, so make sure they are at least 2 squares away from you before trying to pass by them although its not always possible as the squares are extremely random, press the arrow keys faster to move faster it can be worth it.",0,SkYsFy8gu,7,"[""For this game, navigate with the arrow keys to the green square while avoiding the squares that are moving. After navigating to the green square, navigate to the red square. After this, navigate back to the green square to end the level. \nMoving blocks move very quickly and erratically, so make sure they are at least 2 squares away from you before trying to pass by them although its not always possible as the squares are extremely random, press the arrow keys faster to move faster it can be worth it.""]",ByMXJOPgO,5
COGSCI21-LIVINGDOC-ITER-FR-1,r16XCODeu,r1xTXCODxd,watergame_v1,3,"Navigate using arrow keys. You are the dark blue square. The goal is to touch the brown square. You cannot directly touch the light blue squares. Instead, use your square to push the purple squares against the light blue squares in order to clear a path for yourself to the goal. You can only push the purple squares one at a time, not when they are stacked against each other.
Touching the light blue block will instantly kill you. Be sure not to corner yourself. There is a very big difficulty spike each level, make one mistake and you won't be able to recover, plan your moves before moving.",0,SkYsFy8gu,7,"[""Navigate using arrow keys. You are the dark blue square. The goal is to touch the brown square. You cannot directly touch the light blue squares. Instead, use your square to push the purple squares against the light blue squares in order to clear a path for yourself to the goal.\nTouching the light blue block will instantly kill you. be sure not to corner yourself. There is a very big difficulty spike each level, make one mistake and you won't be able to recover, plan your moves before moving.""]",ByMXJOPgO,99
COGSCI21-LIVINGDOC-ITER-FR-1,r16XCODeu,r1xTXCODxd,lemmings_var2_v1,4,"You are the dark blue square. Clear a path for the red squares to reach the green square. The red squares spawn from the purple square. Use the space bar to break a gray wall to clear a path. You will destroy the square according to the last arrow key you pressed. Each time you press the space bar, you lose one point, so try to clear a path of least resistance. Light blue squares destroy you and the red squares, so try to make paths that avoid them. It is helpful to follow the red squares to see where they are trying to go before clearing. Sometimes they will try to spread out in divergent paths. Let the red squares guide you. If a red square is stuck waiting too long you will lose.",0,SkYsFy8gu,7,"[""The goal is to clear a path in the dark gray walls so that the red squares can get to the green square. You are the dark blue square. You can destroy a wall by pressing the space button. Each wall segment you destroy will cost you one point. Touching a light blue square is instant death.\n\nPunch the dark blue blocks to activate a wall destroyer, which destroys the walls. This can be dangerous if overused -- you need some walls to guide the red squares.""]",ByMXJOPgO,450
COGSCI21-LIVINGDOC-ITER-FR-1,r16XCODeu,r1xTXCODxd,avoid_george_v1,5,"You are the blue square. The yellow square moves around and changes all the green squares to purple. Your goal is to turn them back to green and last until the time runs out. You revert green to purple  by touching them and pressing the space bar at the same time. A temporary brown square will appear in the direction of your arrow keys, any purple block touched by it goes green. If you touch the yellow square, you die. Beware, the yellow square can go through walls. Don't get cocky.
If the yellow squares turns all green blocks to purple, you lose! The yellow square is extremely slow and will attempt to revert squares you turn back into green into purple, but only if it is close to it. You can exploit this fact to protect further squares by keeping the yellow square at one or two squares.",0,SkYsFy8gu,7,"[""You are the blue square. The yellow square moves around and changes all the green squares to purple. Your goal is to turn them back to green. You do so by touching them and pressing the space bar at the same time. If you touch the yellow square, you die. \nIf the yellow squares turns all green blocks to purple, you lose! The yellow square is extremely slow and will attempt to revert squares you turn back into green into purple, you can abuse that to protect further squares by keeping the yellow square at one or two squares.""]",ByMXJOPgO,278
COGSCI21-LIVINGDOC-ITER-FR-1,r16XCODeu,r1xTXCODxd,relational_v1,6,"You are the white block. You move with arrow keys. The goal is to get the blue blocks to disappear by pushing them into yellow blocks. In later stages, you first have to turn other blocks yellow. Push orange blocks against purple blocks to turn them yellow. Push red blocks to turn them yellow. Push purple and orangey-pink blocks together to make them yellow.
Be careful in later stages as to not corner a blue box as you need to be able to move them to a yellow box to destroy them.",0,SkYsFy8gu,7,"[""You are the white block. You move with arrow keys. The goal is to get the blue blocks to disappear. You start by pushing them against the light yellow blocks. In later stages, you first have to turn other blocks yellow. Push orange blocks against purple blocks to turn them yellow. Push red blocks to turn them yellow. Push purple and orangey-pink blocks together to make them yellow.\nBe careful in later stages as to not corner a blue box as you need to be able to move them to a yellow box to destroy them.""]",ByMXJOPgO,25
COGSCI21-LIVINGDOC-ITER-FR-1,r16XCODeu,r1xTXCODxd,push_boulders_v1,7,"You are the navy blue block. Your goal is to navigate to the yellow block. Avoid the orange blocks. Use the green blocks to destroy the orange blocks to clear a path to the yellow block.
Pink blocks kill you instantly!
Be careful to not block yourself in with the green blocks you can only move one at a time. take your time.",0,SkYsFy8gu,7,"[""You are the navy blue block. Your goal is to navigate to the yellow block. Avoid the orange blocks. Use the green blocks to destroy the orange blocks to clear a path to the yellow block.\nPink blocks kill you instantly!\nBe careful to not block yourself in with the green blocks you can only move one at a time.""]",ByMXJOPgO,16
COGSCI21-LIVINGDOC-ITER-FR-1,r16XCODeu,r1xTXCODxd,plaqueattack_v1,8,"Use the arrow keys to move around. Use the spacebar to shoot pellets at the moving red blocks in order to protect the yellow blocks behind you from turning green. You can safely touch the red blocks. You will shoot pellets in the last direction you moved so make sure you're facing the right way.
*** If you position yourself above the row of yellow blocks and shoot repeatedly, you can cover the entire row of blocks safely by spamming the shoot key with spacebar by facing the direction the pipes you need to protect are. Later levels you will have to shoot faster if you want to be sure no enemy gets through. ",0,SkYsFy8gu,7,"[""Use the arrow keys to move around. Use the spacebar to shoot pellets at the moving red blocks in order to protect the yellow blocks behind you from turning green. You can safely touch the red blocks. You will shoot pellets in the last direction you moved so make sure you're facing the right way.\n*** If you position yourself above the row of yellow blocks and shoot repeatedly, you can cover the entire row of blocks safely by spamming the shoot key with spacebar by facing the direction the pipes you need to protect are. Later levels you will have to shoot faster if you want to be sure no enemy gets through. Do not panic if a enemy block starts to move in a weird direction you should be able to destroy them all.""]",ByMXJOPgO,105
COGSCI21-LIVINGDOC-ITER-FR-1,r16XCODeu,r1xTXCODxd,sokoban_v1,9,"You are the blue block. Push the green blocks into the red blocks. You can pass through the red blocks, but the green blocks remain solid. **Don't** push the green blocks into a corner or against a wall; you won't be able to move them anymore. Extra points for speed.
",0,SkYsFy8gu,7,"[""Push the green blocks into the red blocks. You can pass through the red blocks, but the green blocks remain solid. **Don't** push the green blocks into a corner or against a wall; you won't be able to move them anymore.\n""]",ByMXJOPgO,48
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,explore_exploit_v1,0,Eat as many squares as possible but the dark red are blocks,1,Sy2lokIeO,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,preconditions_v1,1,The green square on the bottom left will kill you,1,Sy2lokIeO,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,lemmings_var2_v1,2,The dark blue will kill you,1,Sy2lokIeO,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,push_boulders_v1,3,The salmon and orange will both kill you,1,Sy2lokIeO,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,zelda_v1,4,The moving blocks will kill you,1,Sy2lokIeO,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,relational_v1,5,You can move the red and blue,1,Sy2lokIeO,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,watergame_v1,6,The purple can be moved to neutralize the light blue,1,Sy2lokIeO,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,avoid_george_v1,7,Do not let the yellow touch all of the green blocks,1,Sy2lokIeO,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,sokoban_v1,8,You can move the green,1,Sy2lokIeO,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,plaqueattack_v1,9,I have no idea ,1,Sy2lokIeO,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,explore_exploit_v1,0,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first.  ",1,Sy2lokIeO,1,"[""Eat as many squares as possible but the dark red are blocks""]",Sy2lokIeO,114
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,preconditions_v1,1,Green squares will kill you instantly.  White squares will add life.  ,1,Sy2lokIeO,1,"[""The green square on the bottom left will kill you""]",Sy2lokIeO,48
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,lemmings_var2_v1,2,The light blue will kill you.   The green square is a trigger.  ,1,Sy2lokIeO,1,"[""The dark blue will kill you""]",Sy2lokIeO,41
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,push_boulders_v1,3,The salmon and orange will both kill you.  The green can be used to remove the salmon and orange. ,1,Sy2lokIeO,1,"[""The salmon and orange will both kill you""]",Sy2lokIeO,58
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,zelda_v1,4,The moving blocks will kill you.  The orange block may act as a shield so try and grab it first.  ,1,Sy2lokIeO,1,"[""The moving blocks will kill you""]",Sy2lokIeO,67
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,relational_v1,5,You can move the red and blue.  The goal is to try and change the non-blue square to light yellow.  The blue then eliminates the yellow.  ,1,Sy2lokIeO,1,"[""You can move the red and blue""]",Sy2lokIeO,109
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,watergame_v1,6,The purple can be moved to neutralize the light blue.  The light blue kills you.  ,1,Sy2lokIeO,1,"[""The purple can be moved to neutralize the light blue""]",Sy2lokIeO,30
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,avoid_george_v1,7,Do not let the yellow touch all of the green blocks.   ,1,Sy2lokIeO,1,"[""Do not let the yellow touch all of the green blocks""]",Sy2lokIeO,4
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,sokoban_v1,8,You can move the green.  You can go through the red.     ,1,Sy2lokIeO,1,"[""You can move the green""]",Sy2lokIeO,35
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,plaqueattack_v1,9,Don't let the yellow squares turn green.  The moving orange squares turn them green.  You can touch the orange squares without being killed.  Touching the blue squares may solve the puzzle.  ,1,Sy2lokIeO,1,"[""I have no idea ""]",Sy2lokIeO,177
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,explore_exploit_v1,0,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. You don't need to eat all the squares and if more than one colour has the same number of squares, choose one. ",1,Sy2lokIeO,2,"[""Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first.  ""]",ryCKggIe_,109
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,preconditions_v1,1,Green squares will kill you instantly.  White squares will add life. Eat the yellow square to win.,1,Sy2lokIeO,2,"[""Green squares will kill you instantly.  White squares will add life.  ""]",ryCKggIe_,28
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,lemmings_var2_v1,2,The light blue will kill you.   The green square is a trigger.  ,1,Sy2lokIeO,2,"[""The light blue will kill you.   The green square is a trigger.  ""]",ryCKggIe_,0
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,push_boulders_v1,3,The salmon and orange will both kill you.  The green can be used to remove the salmon and orange. Yellow to win. ,1,Sy2lokIeO,2,"[""The salmon and orange will both kill you.  The green can be used to remove the salmon and orange. ""]",ryCKggIe_,15
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,zelda_v1,4,The moving blocks will kill you.  The orange block may act as a shield so try and grab it first.  ,1,Sy2lokIeO,2,"[""The moving blocks will kill you.  The orange block may act as a shield so try and grab it first.  ""]",ryCKggIe_,0
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,relational_v1,5,You can move the red and blue.  The goal is to try and change the non-blue square to light yellow.  The blue then eliminates the yellow.  ,1,Sy2lokIeO,2,"[""You can move the red and blue.  The goal is to try and change the non-blue square to light yellow.  The blue then eliminates the yellow.  ""]",ryCKggIe_,0
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,watergame_v1,6,The purple can be moved to neutralize the light blue.  The light blue kills you.  ,1,Sy2lokIeO,2,"[""The purple can be moved to neutralize the light blue.  The light blue kills you.  ""]",ryCKggIe_,0
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,avoid_george_v1,7,Do not let the yellow touch all of the green blocks.  Spacebar might help (I haven't gotten that far),1,Sy2lokIeO,2,"[""Do not let the yellow touch all of the green blocks.   ""]",ryCKggIe_,46
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,sokoban_v1,8,You can move the green.  You can go through the red. Push all the green blocks into the red to win.   ,1,Sy2lokIeO,2,"[""You can move the green.  You can go through the red.     ""]",ryCKggIe_,45
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,plaqueattack_v1,9,Don't let the yellow squares turn green.  The moving orange squares turn them green.  You can touch the orange squares without being killed. Hit Spacebar to fire a red block which will destroy the moving blocks.    ,1,Sy2lokIeO,2,"[""Don't let the yellow squares turn green.  The moving orange squares turn them green.  You can touch the orange squares without being killed.  Touching the blue squares may solve the puzzle.  ""]",ryCKggIe_,54
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,explore_exploit_v1,0,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. You don't need to eat all the squares and if more than one colour has the same number of squares, choose one. This works.",1,Sy2lokIeO,3,"[""Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. You don't need to eat all the squares and if more than one colour has the same number of squares, choose one. ""]",BJfqTlIx_,11
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,preconditions_v1,1,Green squares will kill you instantly.  White squares will add life. Eat the yellow square to win.,1,Sy2lokIeO,3,"[""Green squares will kill you instantly.  White squares will add life. Eat the yellow square to win.""]",BJfqTlIx_,0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,lemmings_var2_v1,2,The light blue will kill you.   The green square is a trigger.  ,1,Sy2lokIeO,3,"[""The light blue will kill you.   The green square is a trigger.  ""]",BJfqTlIx_,0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,push_boulders_v1,3,The salmon and orange will both kill you.  The green can be used to remove the salmon and orange. Yellow to win. ,1,Sy2lokIeO,3,"[""The salmon and orange will both kill you.  The green can be used to remove the salmon and orange. Yellow to win. ""]",BJfqTlIx_,0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,zelda_v1,4,The moving blocks will kill you.  The orange block may act as a shield so try and grab it first.  ,1,Sy2lokIeO,3,"[""The moving blocks will kill you.  The orange block may act as a shield so try and grab it first.  ""]",BJfqTlIx_,0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,relational_v1,5,You can move the red and blue.  The goal is to try and change the non-blue square to light yellow.  The blue then eliminates the yellow.  ,1,Sy2lokIeO,3,"[""You can move the red and blue.  The goal is to try and change the non-blue square to light yellow.  The blue then eliminates the yellow.  ""]",BJfqTlIx_,0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,watergame_v1,6,The purple can be moved to neutralize the light blue.  The light blue kills you.  ,1,Sy2lokIeO,3,"[""The purple can be moved to neutralize the light blue.  The light blue kills you.  ""]",BJfqTlIx_,0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,avoid_george_v1,7,Do not let the yellow touch all of the green blocks.  Spacebar might help (I haven't gotten that far),1,Sy2lokIeO,3,"[""Do not let the yellow touch all of the green blocks.  Spacebar might help (I haven't gotten that far)""]",BJfqTlIx_,0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,sokoban_v1,8,You can move the green.  You can go through the red. Push all the green blocks into the red to win.   ,1,Sy2lokIeO,3,"[""You can move the green.  You can go through the red. Push all the green blocks into the red to win.   ""]",BJfqTlIx_,0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,plaqueattack_v1,9,Don't let the yellow squares turn green.  The moving orange squares turn them green.  You can touch the orange squares without being killed. Hit Spacebar to fire a red block which will destroy the moving blocks.    ,1,Sy2lokIeO,3,"[""Don't let the yellow squares turn green.  The moving orange squares turn them green.  You can touch the orange squares without being killed. Hit Spacebar to fire a red block which will destroy the moving blocks.    ""]",BJfqTlIx_,0
COGSCI21-LIVINGDOC-ITER-FR-1,SJPWJm8xu,BJgvZkXIlu,explore_exploit_v1,0,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. You don't need to eat all the squares and if more than one colour has the same number of squares, choose one. Also, if all the boxes are of the same color, i.e, all blue or all green, eat all. This works.",1,Sy2lokIeO,4,"[""Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. You don't need to eat all the squares and if more than one colour has the same number of squares, choose one. This works.""]",rJAXyzLld,83
COGSCI21-LIVINGDOC-ITER-FR-1,SJPWJm8xu,BJgvZkXIlu,preconditions_v1,1,Green squares will kill you instantly.  White squares will add life. Eat the yellow square to win. you can walk through green square as long as you eat enough life to carry you past the green portion.,1,Sy2lokIeO,4,"[""Green squares will kill you instantly.  White squares will add life. Eat the yellow square to win.""]",rJAXyzLld,102
COGSCI21-LIVINGDOC-ITER-FR-1,SJPWJm8xu,BJgvZkXIlu,lemmings_var2_v1,2,"Be daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others",1,Sy2lokIeO,4,"[""The light blue will kill you.   The green square is a trigger.  ""]",rJAXyzLld,117
COGSCI21-LIVINGDOC-ITER-FR-1,SJPWJm8xu,BJgvZkXIlu,push_boulders_v1,3,"The salmon and orange will both kill you.  The green can be used to remove the salmon and orange. Yellow to win. don't push the green square if you don't have to, it'll trap you.",1,Sy2lokIeO,4,"[""The salmon and orange will both kill you.  The green can be used to remove the salmon and orange. Yellow to win. ""]",rJAXyzLld,65
COGSCI21-LIVINGDOC-ITER-FR-1,SJPWJm8xu,BJgvZkXIlu,zelda_v1,4,"The moving blocks will kill you.  The orange block may act as a shield so try and grab it first. once you hit the orange square, try to run to eat the blue one to win  ",1,Sy2lokIeO,4,"[""The moving blocks will kill you.  The orange block may act as a shield so try and grab it first.  ""]",rJAXyzLld,70
COGSCI21-LIVINGDOC-ITER-FR-1,SJPWJm8xu,BJgvZkXIlu,relational_v1,5,"You can move the red and blue.  eliminate the blue by pushing it into a yellow square in stage 1, subsequent stages will require something different. your main challenge is time, try out different combination asap! ",1,Sy2lokIeO,4,"[""You can move the red and blue.  The goal is to try and change the non-blue square to light yellow.  The blue then eliminates the yellow.  ""]",rJAXyzLld,135
COGSCI21-LIVINGDOC-ITER-FR-1,SJPWJm8xu,BJgvZkXIlu,watergame_v1,6,"The purple can be moved to neutralize the light blue.  The light blue kills you.  think before each push, you can easily get trapped. imagine the purple square on the position you want to push it to first.",1,Sy2lokIeO,4,"[""The purple can be moved to neutralize the light blue.  The light blue kills you.  ""]",rJAXyzLld,123
COGSCI21-LIVINGDOC-ITER-FR-1,SJPWJm8xu,BJgvZkXIlu,avoid_george_v1,7,Do not let the yellow touch all of the green blocks.  Spacebar might help (I haven't gotten that far). attack all the green with space bar first,1,Sy2lokIeO,4,"[""Do not let the yellow touch all of the green blocks.  Spacebar might help (I haven't gotten that far)""]",rJAXyzLld,43
COGSCI21-LIVINGDOC-ITER-FR-1,SJPWJm8xu,BJgvZkXIlu,sokoban_v1,8,You can move the green.  You can go through the red. Push all the green blocks into the red to win.   the red square at the top is a trap,1,Sy2lokIeO,4,"[""You can move the green.  You can go through the red. Push all the green blocks into the red to win.   ""]",rJAXyzLld,35
COGSCI21-LIVINGDOC-ITER-FR-1,SJPWJm8xu,BJgvZkXIlu,plaqueattack_v1,9,Don't let the yellow squares turn green.  The moving orange squares turn them green.  You can touch the orange squares without being killed. Hit Spacebar to fire a red block which will destroy the moving blocks.  just shoot as fast as possible and try to be accurate   ,1,Sy2lokIeO,4,"[""Don't let the yellow squares turn green.  The moving orange squares turn them green.  You can touch the orange squares without being killed. Hit Spacebar to fire a red block which will destroy the moving blocks.    ""]",rJAXyzLld,54
COGSCI21-LIVINGDOC-ITER-FR-1,Sk_2Rxweu,Hkg_20eDld,explore_exploit_v1,0,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. If more than one colour has the same amount of squares, choose a single color and eat all the squares of that color to win. Also, if all the boxes are of the same color, i.e, all blue or all green, eat all. This works.",1,Sy2lokIeO,5,"[""Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. You don't need to eat all the squares and if more than one colour has the same number of squares, choose one. Also, if all the boxes are of the same color, i.e, all blue or all green, eat all. This works.""]",SJPWJm8xu,81
COGSCI21-LIVINGDOC-ITER-FR-1,Sk_2Rxweu,Hkg_20eDld,preconditions_v1,1,"You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful.",1,Sy2lokIeO,5,"[""Green squares will kill you instantly.  White squares will add life. Eat the yellow square to win. you can walk through green square as long as you eat enough life to carry you past the green portion.""]",SJPWJm8xu,222
COGSCI21-LIVINGDOC-ITER-FR-1,Sk_2Rxweu,Hkg_20eDld,lemmings_var2_v1,2,"You are the very dark blue square. The light blue squares will kill you from what I experienced.
Be daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others",1,Sy2lokIeO,5,"[""Be daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others""]",SJPWJm8xu,97
COGSCI21-LIVINGDOC-ITER-FR-1,Sk_2Rxweu,Hkg_20eDld,push_boulders_v1,3,"The salmon and orange will both kill you.  The green can be pushed to remove the salmon and orange. Yellow to win. Be careful with pushing the green square, you might end up trapping yourself. If you do touch one of the kill squares to reset.",1,Sy2lokIeO,5,"[""The salmon and orange will both kill you.  The green can be used to remove the salmon and orange. Yellow to win. don't push the green square if you don't have to, it'll trap you.""]",SJPWJm8xu,85
COGSCI21-LIVINGDOC-ITER-FR-1,Sk_2Rxweu,Hkg_20eDld,zelda_v1,4,"You are the dark blue square. The moving blocks will instantly kill you. The orange box is a key needed to clear the level. Once you collect the orange box, move to the green box. The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening.",1,Sy2lokIeO,5,"[""The moving blocks will kill you.  The orange block may act as a shield so try and grab it first. once you hit the orange square, try to run to eat the blue one to win  ""]",SJPWJm8xu,187
COGSCI21-LIVINGDOC-ITER-FR-1,Sk_2Rxweu,Hkg_20eDld,relational_v1,5,"You are the white square. You can push the red and blue squares. Eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares. Move quickly to figure out the pink and purple squares behavior.",1,Sy2lokIeO,5,"[""You can move the red and blue.  eliminate the blue by pushing it into a yellow square in stage 1, subsequent stages will require something different. your main challenge is time, try out different combination asap! ""]",SJPWJm8xu,198
COGSCI21-LIVINGDOC-ITER-FR-1,Sk_2Rxweu,Hkg_20eDld,watergame_v1,6,"You are the dark blue square. Do NOT touch the light blue square, you will die instantly. Push a purple square onto a light blue square to neutralize it (this consumes both purple and light blue squares). Be careful with your movements, because it's easy to trap a purple square that you need in a corner.",1,Sy2lokIeO,5,"[""The purple can be moved to neutralize the light blue.  The light blue kills you.  think before each push, you can easily get trapped. imagine the purple square on the position you want to push it to first.""]",SJPWJm8xu,211
COGSCI21-LIVINGDOC-ITER-FR-1,Sk_2Rxweu,Hkg_20eDld,avoid_george_v1,7,You are the dark blue square. Do not let the yellow touch all of the green blocks. Do NOT let the yellow touch you either. Spacebar seems to swing a brown square out to attack. I think you need to hit all the green squares with your brown square attack at least once to clear.,1,Sy2lokIeO,5,"[""Do not let the yellow touch all of the green blocks.  Spacebar might help (I haven't gotten that far). attack all the green with space bar first""]",SJPWJm8xu,169
COGSCI21-LIVINGDOC-ITER-FR-1,Sk_2Rxweu,Hkg_20eDld,sokoban_v1,8,You are the dark blue square. It appears that the goal is to push all the green squares into any of the red squares. Be careful not to trap the green squares in a corner. You can safely walk over the red squares.,1,Sy2lokIeO,5,"[""You can move the green.  You can go through the red. Push all the green blocks into the red to win.   the red square at the top is a trap""]",SJPWJm8xu,129
COGSCI21-LIVINGDOC-ITER-FR-1,Sk_2Rxweu,Hkg_20eDld,plaqueattack_v1,9,"You are the dark blue square. Your goal is to prevent the moving squares from reaching your bases (the red and yellow squares respectively). You can hit space bar to shoot a projectile at the moving squares (the projectile travels in the direction you last moved). If one of your bases turns colors, you can move over it to recapture it. The round ends when all the moving squares are dead.",1,Sy2lokIeO,5,"[""Don't let the yellow squares turn green.  The moving orange squares turn them green.  You can touch the orange squares without being killed. Hit Spacebar to fire a red block which will destroy the moving blocks.  just shoot as fast as possible and try to be accurate   ""]",SJPWJm8xu,265
