deployment,chain,generation,exp_id,game_number,game_name,message,edit_distance,sentence,sentence_number,sentence_is_duplicate
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,3,SyD9KXIe_,9,relational_v1,"In this game you play as the white square. You cannot die. Your goal is to push all the blue squares into yellow squares. Touching a red square will turn it yellow. Pushing an orange square into a purple square will turn it yellow. Pink squares can be pushed, and will turn orange after being pushed once (functionally identical to orange squares just different appearance at first). A tip can be to look at the game before starting and strategizing. 

Create your yellow squares first before moving any blue ones.  You can sometimes manipulate the positon of the yellow square if it needs to be created, which can help you get the blue squares in easier.",204,"Pink squares can be pushed, and will turn orange after being pushed once (functionally identical to orange squares just different appearance at first).",5,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,3,SyD9KXIe_,9,relational_v1,"In this game you play as the white square. You cannot die. Your goal is to push all the blue squares into yellow squares. Touching a red square will turn it yellow. Pushing an orange square into a purple square will turn it yellow. Pink squares can be pushed, and will turn orange after being pushed once (functionally identical to orange squares just different appearance at first). A tip can be to look at the game before starting and strategizing. 

Create your yellow squares first before moving any blue ones.  You can sometimes manipulate the positon of the yellow square if it needs to be created, which can help you get the blue squares in easier.",204,A tip can be to look at the game before starting and strategizing.,6,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,3,SyD9KXIe_,9,relational_v1,"In this game you play as the white square. You cannot die. Your goal is to push all the blue squares into yellow squares. Touching a red square will turn it yellow. Pushing an orange square into a purple square will turn it yellow. Pink squares can be pushed, and will turn orange after being pushed once (functionally identical to orange squares just different appearance at first). A tip can be to look at the game before starting and strategizing. 

Create your yellow squares first before moving any blue ones.  You can sometimes manipulate the positon of the yellow square if it needs to be created, which can help you get the blue squares in easier.",204,Create your yellow squares first before moving any blue ones.,7,False
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,3,SyD9KXIe_,9,relational_v1,"In this game you play as the white square. You cannot die. Your goal is to push all the blue squares into yellow squares. Touching a red square will turn it yellow. Pushing an orange square into a purple square will turn it yellow. Pink squares can be pushed, and will turn orange after being pushed once (functionally identical to orange squares just different appearance at first). A tip can be to look at the game before starting and strategizing. 

Create your yellow squares first before moving any blue ones.  You can sometimes manipulate the positon of the yellow square if it needs to be created, which can help you get the blue squares in easier.",204,"You can sometimes manipulate the positon of the yellow square if it needs to be created, which can help you get the blue squares in easier.",8,False
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,0,explore_exploit_v1,"In this game, you move as a dark blue square around the map. In order to win you must collect all the squares of a single colour. For example, this may mean collect all the green squares. However, light blue squares function as walls. There is no merit to collecting any extra squares.

The dark blue/grey barrier cannot be passed through - if a block is blocked by the barrier and cannot be gathered, skip this color.

Collect whichever color is the easiest to gather.  Usually, one color will have less squares than any other color, or you might notice one color occupies primarily one side of the board.  This will improve your time.

Don't be caught off guard when you start seeing other colors that aren't green - as long as they are not the light blue wall squares, you can collect them, and they count.  It doesn't HAVE to be green. ",15,"In this game, you move as a dark blue square around the map.",0,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,0,explore_exploit_v1,"In this game, you move as a dark blue square around the map. In order to win you must collect all the squares of a single colour. For example, this may mean collect all the green squares. However, light blue squares function as walls. There is no merit to collecting any extra squares.

The dark blue/grey barrier cannot be passed through - if a block is blocked by the barrier and cannot be gathered, skip this color.

Collect whichever color is the easiest to gather.  Usually, one color will have less squares than any other color, or you might notice one color occupies primarily one side of the board.  This will improve your time.

Don't be caught off guard when you start seeing other colors that aren't green - as long as they are not the light blue wall squares, you can collect them, and they count.  It doesn't HAVE to be green. ",15,In order to win you must collect all the squares of a single colour.,1,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,0,explore_exploit_v1,"In this game, you move as a dark blue square around the map. In order to win you must collect all the squares of a single colour. For example, this may mean collect all the green squares. However, light blue squares function as walls. There is no merit to collecting any extra squares.

The dark blue/grey barrier cannot be passed through - if a block is blocked by the barrier and cannot be gathered, skip this color.

Collect whichever color is the easiest to gather.  Usually, one color will have less squares than any other color, or you might notice one color occupies primarily one side of the board.  This will improve your time.

Don't be caught off guard when you start seeing other colors that aren't green - as long as they are not the light blue wall squares, you can collect them, and they count.  It doesn't HAVE to be green. ",15,"For example, this may mean collect all the green squares.",2,False
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,0,explore_exploit_v1,"In this game, you move as a dark blue square around the map. In order to win you must collect all the squares of a single colour. For example, this may mean collect all the green squares. However, light blue squares function as walls. There is no merit to collecting any extra squares.

The dark blue/grey barrier cannot be passed through - if a block is blocked by the barrier and cannot be gathered, skip this color.

Collect whichever color is the easiest to gather.  Usually, one color will have less squares than any other color, or you might notice one color occupies primarily one side of the board.  This will improve your time.

Don't be caught off guard when you start seeing other colors that aren't green - as long as they are not the light blue wall squares, you can collect them, and they count.  It doesn't HAVE to be green. ",15,"However, light blue squares function as walls.",3,False
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,0,explore_exploit_v1,"In this game, you move as a dark blue square around the map. In order to win you must collect all the squares of a single colour. For example, this may mean collect all the green squares. However, light blue squares function as walls. There is no merit to collecting any extra squares.

The dark blue/grey barrier cannot be passed through - if a block is blocked by the barrier and cannot be gathered, skip this color.

Collect whichever color is the easiest to gather.  Usually, one color will have less squares than any other color, or you might notice one color occupies primarily one side of the board.  This will improve your time.

Don't be caught off guard when you start seeing other colors that aren't green - as long as they are not the light blue wall squares, you can collect them, and they count.  It doesn't HAVE to be green. ",15,There is no merit to collecting any extra squares.,4,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,0,explore_exploit_v1,"In this game, you move as a dark blue square around the map. In order to win you must collect all the squares of a single colour. For example, this may mean collect all the green squares. However, light blue squares function as walls. There is no merit to collecting any extra squares.

The dark blue/grey barrier cannot be passed through - if a block is blocked by the barrier and cannot be gathered, skip this color.

Collect whichever color is the easiest to gather.  Usually, one color will have less squares than any other color, or you might notice one color occupies primarily one side of the board.  This will improve your time.

Don't be caught off guard when you start seeing other colors that aren't green - as long as they are not the light blue wall squares, you can collect them, and they count.  It doesn't HAVE to be green. ",15,"The dark blue/grey barrier cannot be passed through - if a block is blocked by the barrier and cannot be gathered, skip this color.",5,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,0,explore_exploit_v1,"In this game, you move as a dark blue square around the map. In order to win you must collect all the squares of a single colour. For example, this may mean collect all the green squares. However, light blue squares function as walls. There is no merit to collecting any extra squares.

The dark blue/grey barrier cannot be passed through - if a block is blocked by the barrier and cannot be gathered, skip this color.

Collect whichever color is the easiest to gather.  Usually, one color will have less squares than any other color, or you might notice one color occupies primarily one side of the board.  This will improve your time.

Don't be caught off guard when you start seeing other colors that aren't green - as long as they are not the light blue wall squares, you can collect them, and they count.  It doesn't HAVE to be green. ",15,Collect whichever color is the easiest to gather.,6,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,0,explore_exploit_v1,"In this game, you move as a dark blue square around the map. In order to win you must collect all the squares of a single colour. For example, this may mean collect all the green squares. However, light blue squares function as walls. There is no merit to collecting any extra squares.

The dark blue/grey barrier cannot be passed through - if a block is blocked by the barrier and cannot be gathered, skip this color.

Collect whichever color is the easiest to gather.  Usually, one color will have less squares than any other color, or you might notice one color occupies primarily one side of the board.  This will improve your time.

Don't be caught off guard when you start seeing other colors that aren't green - as long as they are not the light blue wall squares, you can collect them, and they count.  It doesn't HAVE to be green. ",15,"Usually, one color will have less squares than any other color, or you might notice one color occupies primarily one side of the board.",7,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,0,explore_exploit_v1,"In this game, you move as a dark blue square around the map. In order to win you must collect all the squares of a single colour. For example, this may mean collect all the green squares. However, light blue squares function as walls. There is no merit to collecting any extra squares.

The dark blue/grey barrier cannot be passed through - if a block is blocked by the barrier and cannot be gathered, skip this color.

Collect whichever color is the easiest to gather.  Usually, one color will have less squares than any other color, or you might notice one color occupies primarily one side of the board.  This will improve your time.

Don't be caught off guard when you start seeing other colors that aren't green - as long as they are not the light blue wall squares, you can collect them, and they count.  It doesn't HAVE to be green. ",15,This will improve your time.,8,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,0,explore_exploit_v1,"In this game, you move as a dark blue square around the map. In order to win you must collect all the squares of a single colour. For example, this may mean collect all the green squares. However, light blue squares function as walls. There is no merit to collecting any extra squares.

The dark blue/grey barrier cannot be passed through - if a block is blocked by the barrier and cannot be gathered, skip this color.

Collect whichever color is the easiest to gather.  Usually, one color will have less squares than any other color, or you might notice one color occupies primarily one side of the board.  This will improve your time.

Don't be caught off guard when you start seeing other colors that aren't green - as long as they are not the light blue wall squares, you can collect them, and they count.  It doesn't HAVE to be green. ",15,"Don't be caught off guard when you start seeing other colors that aren't green - as long as they are not the light blue wall squares, you can collect them, and they count.",9,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,0,explore_exploit_v1,"In this game, you move as a dark blue square around the map. In order to win you must collect all the squares of a single colour. For example, this may mean collect all the green squares. However, light blue squares function as walls. There is no merit to collecting any extra squares.

The dark blue/grey barrier cannot be passed through - if a block is blocked by the barrier and cannot be gathered, skip this color.

Collect whichever color is the easiest to gather.  Usually, one color will have less squares than any other color, or you might notice one color occupies primarily one side of the board.  This will improve your time.

Don't be caught off guard when you start seeing other colors that aren't green - as long as they are not the light blue wall squares, you can collect them, and they count.  It doesn't HAVE to be green. ",15,It doesn't HAVE to be green.,10,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,1,preconditions_v1,"In this game, you die upon collecting a green square, and win upon collecting the yellow square. In this game you may need to surpass green blocks in order to collect yellow blocks. In order to pass green blocks without dying you must collect another colour to cancel out the green blocks you pass. Squares other than green will be stored in a bar on your blue square, acting like a 1-time shield from green squares. You may store multiple squares in your bar but only if they are the same colour, squares of other colours will simply disappear.

Shields do not carry over between levels, so don't waste time gathering any more than what you need to complete the level.

It is worth counting out how many shields you need to beat the level prior to starting.  You may need to visit several locations in a specific order to end up with the correct amount of shields needed to reach the yellow square. Plan it out before starting. ",30,"In this game, you die upon collecting a green square, and win upon collecting the yellow square.",0,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,1,preconditions_v1,"In this game, you die upon collecting a green square, and win upon collecting the yellow square. In this game you may need to surpass green blocks in order to collect yellow blocks. In order to pass green blocks without dying you must collect another colour to cancel out the green blocks you pass. Squares other than green will be stored in a bar on your blue square, acting like a 1-time shield from green squares. You may store multiple squares in your bar but only if they are the same colour, squares of other colours will simply disappear.

Shields do not carry over between levels, so don't waste time gathering any more than what you need to complete the level.

It is worth counting out how many shields you need to beat the level prior to starting.  You may need to visit several locations in a specific order to end up with the correct amount of shields needed to reach the yellow square. Plan it out before starting. ",30,In this game you may need to surpass green blocks in order to collect yellow blocks.,1,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,1,preconditions_v1,"In this game, you die upon collecting a green square, and win upon collecting the yellow square. In this game you may need to surpass green blocks in order to collect yellow blocks. In order to pass green blocks without dying you must collect another colour to cancel out the green blocks you pass. Squares other than green will be stored in a bar on your blue square, acting like a 1-time shield from green squares. You may store multiple squares in your bar but only if they are the same colour, squares of other colours will simply disappear.

Shields do not carry over between levels, so don't waste time gathering any more than what you need to complete the level.

It is worth counting out how many shields you need to beat the level prior to starting.  You may need to visit several locations in a specific order to end up with the correct amount of shields needed to reach the yellow square. Plan it out before starting. ",30,In order to pass green blocks without dying you must collect another colour to cancel out the green blocks you pass.,2,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,1,preconditions_v1,"In this game, you die upon collecting a green square, and win upon collecting the yellow square. In this game you may need to surpass green blocks in order to collect yellow blocks. In order to pass green blocks without dying you must collect another colour to cancel out the green blocks you pass. Squares other than green will be stored in a bar on your blue square, acting like a 1-time shield from green squares. You may store multiple squares in your bar but only if they are the same colour, squares of other colours will simply disappear.

Shields do not carry over between levels, so don't waste time gathering any more than what you need to complete the level.

It is worth counting out how many shields you need to beat the level prior to starting.  You may need to visit several locations in a specific order to end up with the correct amount of shields needed to reach the yellow square. Plan it out before starting. ",30,"Squares other than green will be stored in a bar on your blue square, acting like a 1-time shield from green squares.",3,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,1,preconditions_v1,"In this game, you die upon collecting a green square, and win upon collecting the yellow square. In this game you may need to surpass green blocks in order to collect yellow blocks. In order to pass green blocks without dying you must collect another colour to cancel out the green blocks you pass. Squares other than green will be stored in a bar on your blue square, acting like a 1-time shield from green squares. You may store multiple squares in your bar but only if they are the same colour, squares of other colours will simply disappear.

Shields do not carry over between levels, so don't waste time gathering any more than what you need to complete the level.

It is worth counting out how many shields you need to beat the level prior to starting.  You may need to visit several locations in a specific order to end up with the correct amount of shields needed to reach the yellow square. Plan it out before starting. ",30,"You may store multiple squares in your bar but only if they are the same colour, squares of other colours will simply disappear.",4,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,1,preconditions_v1,"In this game, you die upon collecting a green square, and win upon collecting the yellow square. In this game you may need to surpass green blocks in order to collect yellow blocks. In order to pass green blocks without dying you must collect another colour to cancel out the green blocks you pass. Squares other than green will be stored in a bar on your blue square, acting like a 1-time shield from green squares. You may store multiple squares in your bar but only if they are the same colour, squares of other colours will simply disappear.

Shields do not carry over between levels, so don't waste time gathering any more than what you need to complete the level.

It is worth counting out how many shields you need to beat the level prior to starting.  You may need to visit several locations in a specific order to end up with the correct amount of shields needed to reach the yellow square. Plan it out before starting. ",30,"Shields do not carry over between levels, so don't waste time gathering any more than what you need to complete the level.",5,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,1,preconditions_v1,"In this game, you die upon collecting a green square, and win upon collecting the yellow square. In this game you may need to surpass green blocks in order to collect yellow blocks. In order to pass green blocks without dying you must collect another colour to cancel out the green blocks you pass. Squares other than green will be stored in a bar on your blue square, acting like a 1-time shield from green squares. You may store multiple squares in your bar but only if they are the same colour, squares of other colours will simply disappear.

Shields do not carry over between levels, so don't waste time gathering any more than what you need to complete the level.

It is worth counting out how many shields you need to beat the level prior to starting.  You may need to visit several locations in a specific order to end up with the correct amount of shields needed to reach the yellow square. Plan it out before starting. ",30,It is worth counting out how many shields you need to beat the level prior to starting.,6,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,1,preconditions_v1,"In this game, you die upon collecting a green square, and win upon collecting the yellow square. In this game you may need to surpass green blocks in order to collect yellow blocks. In order to pass green blocks without dying you must collect another colour to cancel out the green blocks you pass. Squares other than green will be stored in a bar on your blue square, acting like a 1-time shield from green squares. You may store multiple squares in your bar but only if they are the same colour, squares of other colours will simply disappear.

Shields do not carry over between levels, so don't waste time gathering any more than what you need to complete the level.

It is worth counting out how many shields you need to beat the level prior to starting.  You may need to visit several locations in a specific order to end up with the correct amount of shields needed to reach the yellow square. Plan it out before starting. ",30,You may need to visit several locations in a specific order to end up with the correct amount of shields needed to reach the yellow square.,7,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,1,preconditions_v1,"In this game, you die upon collecting a green square, and win upon collecting the yellow square. In this game you may need to surpass green blocks in order to collect yellow blocks. In order to pass green blocks without dying you must collect another colour to cancel out the green blocks you pass. Squares other than green will be stored in a bar on your blue square, acting like a 1-time shield from green squares. You may store multiple squares in your bar but only if they are the same colour, squares of other colours will simply disappear.

Shields do not carry over between levels, so don't waste time gathering any more than what you need to complete the level.

It is worth counting out how many shields you need to beat the level prior to starting.  You may need to visit several locations in a specific order to end up with the correct amount of shields needed to reach the yellow square. Plan it out before starting. ",30,Plan it out before starting.,8,False
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,2,sokoban_v1,"In this game, you must push all the green squares into red squares to win the game. You have to be mindful of where you push the green squares as they can get stuck in a corner or a wall, leaving it nearly impossible to push them back out without resetting. You may move through and onto the red squares, and a green square cannot be pushed into a space already occupied by another green square.

It will not be feasible to use some red squares depending on their location compared to the green square.  Also, green squares often have a specific red square that they MUST use in order for the puzzle to work. Attempting to reach a different square will result in the green square becoming stuck.

Pay close attention to the order that you need to push the squares to avoid blocking yourself in with a different green square.

Pushing any green squares that are directly across from a red square first to get them off the board will make it simpler to maneuver the other squares.",1,"In this game, you must push all the green squares into red squares to win the game.",0,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,2,sokoban_v1,"In this game, you must push all the green squares into red squares to win the game. You have to be mindful of where you push the green squares as they can get stuck in a corner or a wall, leaving it nearly impossible to push them back out without resetting. You may move through and onto the red squares, and a green square cannot be pushed into a space already occupied by another green square.

It will not be feasible to use some red squares depending on their location compared to the green square.  Also, green squares often have a specific red square that they MUST use in order for the puzzle to work. Attempting to reach a different square will result in the green square becoming stuck.

Pay close attention to the order that you need to push the squares to avoid blocking yourself in with a different green square.

Pushing any green squares that are directly across from a red square first to get them off the board will make it simpler to maneuver the other squares.",1,"You have to be mindful of where you push the green squares as they can get stuck in a corner or a wall, leaving it nearly impossible to push them back out without resetting.",1,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,2,sokoban_v1,"In this game, you must push all the green squares into red squares to win the game. You have to be mindful of where you push the green squares as they can get stuck in a corner or a wall, leaving it nearly impossible to push them back out without resetting. You may move through and onto the red squares, and a green square cannot be pushed into a space already occupied by another green square.

It will not be feasible to use some red squares depending on their location compared to the green square.  Also, green squares often have a specific red square that they MUST use in order for the puzzle to work. Attempting to reach a different square will result in the green square becoming stuck.

Pay close attention to the order that you need to push the squares to avoid blocking yourself in with a different green square.

Pushing any green squares that are directly across from a red square first to get them off the board will make it simpler to maneuver the other squares.",1,"You may move through and onto the red squares, and a green square cannot be pushed into a space already occupied by another green square.",2,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,2,sokoban_v1,"In this game, you must push all the green squares into red squares to win the game. You have to be mindful of where you push the green squares as they can get stuck in a corner or a wall, leaving it nearly impossible to push them back out without resetting. You may move through and onto the red squares, and a green square cannot be pushed into a space already occupied by another green square.

It will not be feasible to use some red squares depending on their location compared to the green square.  Also, green squares often have a specific red square that they MUST use in order for the puzzle to work. Attempting to reach a different square will result in the green square becoming stuck.

Pay close attention to the order that you need to push the squares to avoid blocking yourself in with a different green square.

Pushing any green squares that are directly across from a red square first to get them off the board will make it simpler to maneuver the other squares.",1,It will not be feasible to use some red squares depending on their location compared to the green square.,3,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,2,sokoban_v1,"In this game, you must push all the green squares into red squares to win the game. You have to be mindful of where you push the green squares as they can get stuck in a corner or a wall, leaving it nearly impossible to push them back out without resetting. You may move through and onto the red squares, and a green square cannot be pushed into a space already occupied by another green square.

It will not be feasible to use some red squares depending on their location compared to the green square.  Also, green squares often have a specific red square that they MUST use in order for the puzzle to work. Attempting to reach a different square will result in the green square becoming stuck.

Pay close attention to the order that you need to push the squares to avoid blocking yourself in with a different green square.

Pushing any green squares that are directly across from a red square first to get them off the board will make it simpler to maneuver the other squares.",1,"Also, green squares often have a specific red square that they MUST use in order for the puzzle to work.",4,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,2,sokoban_v1,"In this game, you must push all the green squares into red squares to win the game. You have to be mindful of where you push the green squares as they can get stuck in a corner or a wall, leaving it nearly impossible to push them back out without resetting. You may move through and onto the red squares, and a green square cannot be pushed into a space already occupied by another green square.

It will not be feasible to use some red squares depending on their location compared to the green square.  Also, green squares often have a specific red square that they MUST use in order for the puzzle to work. Attempting to reach a different square will result in the green square becoming stuck.

Pay close attention to the order that you need to push the squares to avoid blocking yourself in with a different green square.

Pushing any green squares that are directly across from a red square first to get them off the board will make it simpler to maneuver the other squares.",1,Attempting to reach a different square will result in the green square becoming stuck.,5,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,2,sokoban_v1,"In this game, you must push all the green squares into red squares to win the game. You have to be mindful of where you push the green squares as they can get stuck in a corner or a wall, leaving it nearly impossible to push them back out without resetting. You may move through and onto the red squares, and a green square cannot be pushed into a space already occupied by another green square.

It will not be feasible to use some red squares depending on their location compared to the green square.  Also, green squares often have a specific red square that they MUST use in order for the puzzle to work. Attempting to reach a different square will result in the green square becoming stuck.

Pay close attention to the order that you need to push the squares to avoid blocking yourself in with a different green square.

Pushing any green squares that are directly across from a red square first to get them off the board will make it simpler to maneuver the other squares.",1,Pay close attention to the order that you need to push the squares to avoid blocking yourself in with a different green square.,6,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,2,sokoban_v1,"In this game, you must push all the green squares into red squares to win the game. You have to be mindful of where you push the green squares as they can get stuck in a corner or a wall, leaving it nearly impossible to push them back out without resetting. You may move through and onto the red squares, and a green square cannot be pushed into a space already occupied by another green square.

It will not be feasible to use some red squares depending on their location compared to the green square.  Also, green squares often have a specific red square that they MUST use in order for the puzzle to work. Attempting to reach a different square will result in the green square becoming stuck.

Pay close attention to the order that you need to push the squares to avoid blocking yourself in with a different green square.

Pushing any green squares that are directly across from a red square first to get them off the board will make it simpler to maneuver the other squares.",1,Pushing any green squares that are directly across from a red square first to get them off the board will make it simpler to maneuver the other squares.,7,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,3,avoid_george_v1,"In this game, you play as the dark blue square and die when touching the yellow square, or if all the green squares turn purple. Purple squares occur when yellow square touch green squares. To win, you can turn the purple squares back to green by pressing spacebar, which temporarily creates a brown square in the last direction you moved which will turn any purple squares that touch it green. You win by surviving for a set amount of time given. A safe strategy is to turn a square green on one side of the map and while the yellow square slowly moves towards it, run to the other side and turn all the purple squares green.

Brown squares will disappear after you move, so be careful where you place them.

It is not worthwhile trying to protect all the squares, as it does not seem to yield more points.  Picking a corner or side of the map where you can defend a set few squares to keep yourself alive is easier.

All squares can collide with each other, which means you are often able to turn two squares back to green at once with a single brown square.

Pay attention to the yellow square's movement, as it can sneak up on you if you are focusing too much on turning purple squares back. ",2,"In this game, you play as the dark blue square and die when touching the yellow square, or if all the green squares turn purple.",0,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,3,avoid_george_v1,"In this game, you play as the dark blue square and die when touching the yellow square, or if all the green squares turn purple. Purple squares occur when yellow square touch green squares. To win, you can turn the purple squares back to green by pressing spacebar, which temporarily creates a brown square in the last direction you moved which will turn any purple squares that touch it green. You win by surviving for a set amount of time given. A safe strategy is to turn a square green on one side of the map and while the yellow square slowly moves towards it, run to the other side and turn all the purple squares green.

Brown squares will disappear after you move, so be careful where you place them.

It is not worthwhile trying to protect all the squares, as it does not seem to yield more points.  Picking a corner or side of the map where you can defend a set few squares to keep yourself alive is easier.

All squares can collide with each other, which means you are often able to turn two squares back to green at once with a single brown square.

Pay attention to the yellow square's movement, as it can sneak up on you if you are focusing too much on turning purple squares back. ",2,Purple squares occur when yellow square touch green squares.,1,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,3,avoid_george_v1,"In this game, you play as the dark blue square and die when touching the yellow square, or if all the green squares turn purple. Purple squares occur when yellow square touch green squares. To win, you can turn the purple squares back to green by pressing spacebar, which temporarily creates a brown square in the last direction you moved which will turn any purple squares that touch it green. You win by surviving for a set amount of time given. A safe strategy is to turn a square green on one side of the map and while the yellow square slowly moves towards it, run to the other side and turn all the purple squares green.

Brown squares will disappear after you move, so be careful where you place them.

It is not worthwhile trying to protect all the squares, as it does not seem to yield more points.  Picking a corner or side of the map where you can defend a set few squares to keep yourself alive is easier.

All squares can collide with each other, which means you are often able to turn two squares back to green at once with a single brown square.

Pay attention to the yellow square's movement, as it can sneak up on you if you are focusing too much on turning purple squares back. ",2,"To win, you can turn the purple squares back to green by pressing spacebar, which temporarily creates a brown square in the last direction you moved which will turn any purple squares that touch it green.",2,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,3,avoid_george_v1,"In this game, you play as the dark blue square and die when touching the yellow square, or if all the green squares turn purple. Purple squares occur when yellow square touch green squares. To win, you can turn the purple squares back to green by pressing spacebar, which temporarily creates a brown square in the last direction you moved which will turn any purple squares that touch it green. You win by surviving for a set amount of time given. A safe strategy is to turn a square green on one side of the map and while the yellow square slowly moves towards it, run to the other side and turn all the purple squares green.

Brown squares will disappear after you move, so be careful where you place them.

It is not worthwhile trying to protect all the squares, as it does not seem to yield more points.  Picking a corner or side of the map where you can defend a set few squares to keep yourself alive is easier.

All squares can collide with each other, which means you are often able to turn two squares back to green at once with a single brown square.

Pay attention to the yellow square's movement, as it can sneak up on you if you are focusing too much on turning purple squares back. ",2,You win by surviving for a set amount of time given.,3,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,3,avoid_george_v1,"In this game, you play as the dark blue square and die when touching the yellow square, or if all the green squares turn purple. Purple squares occur when yellow square touch green squares. To win, you can turn the purple squares back to green by pressing spacebar, which temporarily creates a brown square in the last direction you moved which will turn any purple squares that touch it green. You win by surviving for a set amount of time given. A safe strategy is to turn a square green on one side of the map and while the yellow square slowly moves towards it, run to the other side and turn all the purple squares green.

Brown squares will disappear after you move, so be careful where you place them.

It is not worthwhile trying to protect all the squares, as it does not seem to yield more points.  Picking a corner or side of the map where you can defend a set few squares to keep yourself alive is easier.

All squares can collide with each other, which means you are often able to turn two squares back to green at once with a single brown square.

Pay attention to the yellow square's movement, as it can sneak up on you if you are focusing too much on turning purple squares back. ",2,"A safe strategy is to turn a square green on one side of the map and while the yellow square slowly moves towards it, run to the other side and turn all the purple squares green.",4,True
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,3,avoid_george_v1,"In this game, you play as the dark blue square and die when touching the yellow square, or if all the green squares turn purple. Purple squares occur when yellow square touch green squares. To win, you can turn the purple squares back to green by pressing spacebar, which temporarily creates a brown square in the last direction you moved which will turn any purple squares that touch it green. You win by surviving for a set amount of time given. A safe strategy is to turn a square green on one side of the map and while the yellow square slowly moves towards it, run to the other side and turn all the purple squares green.

Brown squares will disappear after you move, so be careful where you place them.

It is not worthwhile trying to protect all the squares, as it does not seem to yield more points.  Picking a corner or side of the map where you can defend a set few squares to keep yourself alive is easier.

All squares can collide with each other, which means you are often able to turn two squares back to green at once with a single brown square.

Pay attention to the yellow square's movement, as it can sneak up on you if you are focusing too much on turning purple squares back. ",2,"Brown squares will disappear after you move, so be careful where you place them.",5,False
