deployment,exp_id,val_id,game_name,game_number,message,passed_count,chain,generation,received_messages,received_from_id,edit_distance,diff_list,diff_del_count,diff_add_count,diff_unchanged_count
COGSCI21-LIVINGDOC-ITER-FR-1,r16XCODeu,r1xTXCODxd,watergame_v1,3,"Navigate using arrow keys. You are the dark blue square. The goal is to touch the brown square. You cannot directly touch the light blue squares. Instead, use your square to push the purple squares against the light blue squares in order to clear a path for yourself to the goal. You can only push the purple squares one at a time, not when they are stacked against each other.
Touching the light blue block will instantly kill you. Be sure not to corner yourself. There is a very big difficulty spike each level, make one mistake and you won't be able to recover, plan your moves before moving.",0,SkYsFy8gu,7,"Navigate using arrow keys. You are the dark blue square. The goal is to touch the brown square. You cannot directly touch the light blue squares. Instead, use your square to push the purple squares against the light blue squares in order to clear a path for yourself to the goal.
Touching the light blue block will instantly kill you. be sure not to corner yourself. There is a very big difficulty spike each level, make one mistake and you won't be able to recover, plan your moves before moving.",ByMXJOPgO,99,"['Navigate using arrow keys. You are the dark blue square. The goal is to touch the brown square. You cannot directly touch the light blue squares. Instead, use your square to push the purple squares against the light blue squares in order to clear a path for yourself to the goal. ', 'ADD(You can only push the purple squares one at a time, not when they are stacked against each other. )', 'Touching the light blue block will instantly kill you. ', 'DEL(b)', 'ADD(B)', ""e sure not to corner yourself. There is a very big difficulty spike each level, make one mistake and you won't be able to recover, plan your moves before moving.""]",1.0,99.0,496.0
COGSCI21-LIVINGDOC-ITER-FR-1,r16XCODeu,r1xTXCODxd,lemmings_var2_v1,4,"You are the dark blue square. Clear a path for the red squares to reach the green square. The red squares spawn from the purple square. Use the space bar to break a gray wall to clear a path. You will destroy the square according to the last arrow key you pressed. Each time you press the space bar, you lose one point, so try to clear a path of least resistance. Light blue squares destroy you and the red squares, so try to make paths that avoid them. It is helpful to follow the red squares to see where they are trying to go before clearing. Sometimes they will try to spread out in divergent paths. Let the red squares guide you. If a red square is stuck waiting too long you will lose.",0,SkYsFy8gu,7,"The goal is to clear a path in the dark gray walls so that the red squares can get to the green square. You are the dark blue square. You can destroy a wall by pressing the space button. Each wall segment you destroy will cost you one point. Touching a light blue square is instant death.

Punch the dark blue blocks to activate a wall destroyer, which destroys the walls. This can be dangerous if overused -- you need some walls to guide the red squares.",ByMXJOPgO,450,"['ADD(You are the dark blue square. Clear a path for the red squares to reach the green square. )', 'The ', 'DEL(goal is to clea)', 'r', 'DEL( a path in th)', 'e', 'DEL( )', 'd', 'ADD( squ)', 'ar', 'ADD(es spawn from the purple square. Use the space bar to brea)', 'k ', 'DEL(gr)', 'a', 'DEL(y)', ' ', 'DEL(walls so that the red squares can )', 'g', 'DEL(et to the g)', 'r', 'DEL(een squ)', 'a', 'DEL(r)', 'ADD(y wall to cl)', 'e', 'ADD(ar a path)', '. You ', 'DEL(are)', 'ADD(will)', ' ', 'DEL(the )', 'd', 'DEL(a)', 'ADD(est)', 'r', 'ADD(oy the square according to the last arrow )', 'k', 'ADD(ey you pressed. Each time you press the space)', ' b', 'DEL(lue squ)', 'ar', 'ADD(,)', 'DEL(e.)', ' ', 'DEL(You can destro)', 'y', 'ADD(ou)', ' ', 'DEL(a wa)', 'l', 'ADD(ose one point, so try to c)', 'l', 'ADD(ear a path of least resistance. Light)', ' b', 'ADD(lu)', 'DEL(y pr)', 'e', 'DEL(ssing)', ' ', 'DEL(the )', 's', 'DEL(p)', 'ADD(qu)', 'a', 'DEL(c)', 'ADD(r)', 'e', 'ADD(s destroy you and the red squares, so try to make paths that avoid them. It is helpful to follow the red squares to see where they are trying to go)', ' b', 'DEL(utton. Each wall s)', 'e', 'ADD(fore clearin)', 'g', 'ADD(. So)', 'me', 'DEL(n)', 't', 'DEL( you destroy w)', 'i', 'ADD(m)', 'DEL(ll cost you on)', 'e', 'DEL( point. Touching a light blue )', 's', 'DEL(quare)', ' ', 'DEL(is ins)', 't', 'DEL(ant deat)', 'h', 'DEL(.  Punch th)', 'e', 'ADD(y)', ' ', 'DEL(da)', 'ADD(will t)', 'r', 'ADD(y to spread out in divergent paths. Let the red squares guide you. If a red square is stuc)', 'k ', 'DEL(blue blocks to activate a )', 'wa', 'DEL(ll destroyer, wh)', 'i', 'DEL(ch des)', 't', 'DEL(roys the walls. Th)', 'i', 'DEL(s ca)', 'n', 'DEL( be dan)', 'g', 'DEL(erous)', ' ', 'DEL(if overused -- you need some walls )', 'to', 'ADD(o)', ' ', 'ADD(lon)', 'g', 'DEL(uide)', ' ', 'ADD(yo)', 'DEL(the red sq)', 'u', 'DEL(are)', 'ADD( will lo)', 's', 'ADD(e)', '.']",179.0,415.0,276.0
COGSCI21-LIVINGDOC-ITER-FR-1,r16XCODeu,r1xTXCODxd,avoid_george_v1,5,"You are the blue square. The yellow square moves around and changes all the green squares to purple. Your goal is to turn them back to green and last until the time runs out. You revert green to purple  by touching them and pressing the space bar at the same time. A temporary brown square will appear in the direction of your arrow keys, any purple block touched by it goes green. If you touch the yellow square, you die. Beware, the yellow square can go through walls. Don't get cocky.
If the yellow squares turns all green blocks to purple, you lose! The yellow square is extremely slow and will attempt to revert squares you turn back into green into purple, but only if it is close to it. You can exploit this fact to protect further squares by keeping the yellow square at one or two squares.",0,SkYsFy8gu,7,"You are the blue square. The yellow square moves around and changes all the green squares to purple. Your goal is to turn them back to green. You do so by touching them and pressing the space bar at the same time. If you touch the yellow square, you die. 
If the yellow squares turns all green blocks to purple, you lose! The yellow square is extremely slow and will attempt to revert squares you turn back into green into purple, you can abuse that to protect further squares by keeping the yellow square at one or two squares.",ByMXJOPgO,278,"['You are the blue square. The yellow square moves around and changes all the green squares to purple. Your goal is to turn them back to green', 'ADD( and last until the time runs out)', '. You ', 'ADD(revert green to purple  by touching them an)', 'd', 'DEL(o)', ' ', 'ADD(pr)', 'DEL(so by touching th)', 'e', 'DEL(m a)', 'ADD(ssi)', 'n', 'ADD(g the space bar at the same time. A temporary brown square will appear in the )', 'd', 'DEL( press)', 'i', 'DEL(ng the space ba)', 'r', 'DEL( at th)', 'e', 'ADD(c)', 'DEL( same )', 'ti', 'DEL(m)', 'ADD(on of your arrow k)', 'e', 'ADD(ys, any purple block touched by it goes green)', '. If you touch the yellow square, you die. ', ""ADD(Beware, the yellow square can go through walls. Don't get cocky.)"", ' If the yellow squares turns all green blocks to purple, you lose! The yellow square is extremely slow and will attempt to revert squares you turn back into green into purple, ', 'DEL(you can a)', 'bu', 'DEL(se )', 't', 'DEL(hat)', ' ', 'DEL(t)', 'o', 'ADD(nly)', ' ', 'ADD(i)', 'DEL(protect )', 'f', 'ADD( it is close to it. You can exploit this fact to protect f)', 'urther squares by keeping the yellow square at one or two squares.']",7.0,277.0,521.0
COGSCI21-LIVINGDOC-ITER-FR-1,r16XCODeu,r1xTXCODxd,relational_v1,6,"You are the white block. You move with arrow keys. The goal is to get the blue blocks to disappear by pushing them into yellow blocks. In later stages, you first have to turn other blocks yellow. Push orange blocks against purple blocks to turn them yellow. Push red blocks to turn them yellow. Push purple and orangey-pink blocks together to make them yellow.
Be careful in later stages as to not corner a blue box as you need to be able to move them to a yellow box to destroy them.",0,SkYsFy8gu,7,"You are the white block. You move with arrow keys. The goal is to get the blue blocks to disappear. You start by pushing them against the light yellow blocks. In later stages, you first have to turn other blocks yellow. Push orange blocks against purple blocks to turn them yellow. Push red blocks to turn them yellow. Push purple and orangey-pink blocks together to make them yellow.
Be careful in later stages as to not corner a blue box as you need to be able to move them to a yellow box to destroy them.",ByMXJOPgO,25,"['You are the white block. You move with arrow keys. The goal is to get the blue blocks to disappear', 'DEL(.)', ' ', 'DEL(You start )', 'by pushing them ', 'DEL(aga)', 'in', 'DEL(s)', 't', 'ADD(o)', 'DEL( the light)', ' yellow blocks. In later stages, you first have to turn other blocks yellow. Push orange blocks against purple blocks to turn them yellow. Push red blocks to turn them yellow. Push purple and orangey-pink blocks together to make them yellow. Be careful in later stages as to not corner a blue box as you need to be able to move them to a yellow box to destroy them.']",25.0,1.0,483.0
COGSCI21-LIVINGDOC-ITER-FR-1,r16XCODeu,r1xTXCODxd,push_boulders_v1,7,"You are the navy blue block. Your goal is to navigate to the yellow block. Avoid the orange blocks. Use the green blocks to destroy the orange blocks to clear a path to the yellow block.
Pink blocks kill you instantly!
Be careful to not block yourself in with the green blocks you can only move one at a time. take your time.",0,SkYsFy8gu,7,"You are the navy blue block. Your goal is to navigate to the yellow block. Avoid the orange blocks. Use the green blocks to destroy the orange blocks to clear a path to the yellow block.
Pink blocks kill you instantly!
Be careful to not block yourself in with the green blocks you can only move one at a time.",ByMXJOPgO,16,"['You are the navy blue block. Your goal is to navigate to the yellow block. Avoid the orange blocks. Use the green blocks to destroy the orange blocks to clear a path to the yellow block. Pink blocks kill you instantly! Be careful to not block yourself in with the green blocks you can only move one at a time.', 'ADD( take your time.)']",0.0,16.0,309.0
COGSCI21-LIVINGDOC-ITER-FR-1,r16XCODeu,r1xTXCODxd,plaqueattack_v1,8,"Use the arrow keys to move around. Use the spacebar to shoot pellets at the moving red blocks in order to protect the yellow blocks behind you from turning green. You can safely touch the red blocks. You will shoot pellets in the last direction you moved so make sure you're facing the right way.
*** If you position yourself above the row of yellow blocks and shoot repeatedly, you can cover the entire row of blocks safely by spamming the shoot key with spacebar by facing the direction the pipes you need to protect are. Later levels you will have to shoot faster if you want to be sure no enemy gets through. ",0,SkYsFy8gu,7,"Use the arrow keys to move around. Use the spacebar to shoot pellets at the moving red blocks in order to protect the yellow blocks behind you from turning green. You can safely touch the red blocks. You will shoot pellets in the last direction you moved so make sure you're facing the right way.
*** If you position yourself above the row of yellow blocks and shoot repeatedly, you can cover the entire row of blocks safely by spamming the shoot key with spacebar by facing the direction the pipes you need to protect are. Later levels you will have to shoot faster if you want to be sure no enemy gets through. Do not panic if a enemy block starts to move in a weird direction you should be able to destroy them all.",ByMXJOPgO,105,"[""Use the arrow keys to move around. Use the spacebar to shoot pellets at the moving red blocks in order to protect the yellow blocks behind you from turning green. You can safely touch the red blocks. You will shoot pellets in the last direction you moved so make sure you're facing the right way. *** If you position yourself above the row of yellow blocks and shoot repeatedly, you can cover the entire row of blocks safely by spamming the shoot key with spacebar by facing the direction the pipes you need to protect are. Later levels you will have to shoot faster if you want to be sure no enemy gets through. "", 'DEL(Do not panic if a enemy block starts to move in a weird direction you should be able to destroy them all.)']",105.0,0.0,613.0
COGSCI21-LIVINGDOC-ITER-FR-1,r16XCODeu,r1xTXCODxd,sokoban_v1,9,"You are the blue block. Push the green blocks into the red blocks. You can pass through the red blocks, but the green blocks remain solid. **Don't** push the green blocks into a corner or against a wall; you won't be able to move them anymore. Extra points for speed.
",0,SkYsFy8gu,7,"Push the green blocks into the red blocks. You can pass through the red blocks, but the green blocks remain solid. **Don't** push the green blocks into a corner or against a wall; you won't be able to move them anymore.
",ByMXJOPgO,48,"['ADD(You are the blue block. )', ""Push the green blocks into the red blocks. You can pass through the red blocks, but the green blocks remain solid. **Don't** push the green blocks into a corner or against a wall; you won't be able to move them anymore. "", 'ADD(Extra points for speed. )']",0.0,48.0,220.0
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,explore_exploit_v1,0,Eat as many squares as possible but the dark red are blocks,1,Sy2lokIeO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,preconditions_v1,1,The green square on the bottom left will kill you,1,Sy2lokIeO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,lemmings_var2_v1,2,The dark blue will kill you,1,Sy2lokIeO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,push_boulders_v1,3,The salmon and orange will both kill you,1,Sy2lokIeO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,zelda_v1,4,The moving blocks will kill you,1,Sy2lokIeO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,relational_v1,5,You can move the red and blue,1,Sy2lokIeO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,watergame_v1,6,The purple can be moved to neutralize the light blue,1,Sy2lokIeO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,avoid_george_v1,7,Do not let the yellow touch all of the green blocks,1,Sy2lokIeO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,sokoban_v1,8,You can move the green,1,Sy2lokIeO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,SJxnliyIed,plaqueattack_v1,9,I have no idea ,1,Sy2lokIeO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,explore_exploit_v1,0,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first.  ",1,Sy2lokIeO,1,Eat as many squares as possible but the dark red are blocks,Sy2lokIeO,114,"['Eat ', 'ADD(the coloured squares that are le)', 'as', 'ADD(t)', ' ', 'ADD(nu)', 'm', 'ADD(erous first.  I.e, if there )', 'a', 'ADD(re two gree)', 'n', 'DEL(y)', ' squares a', 'DEL(s)', 'ADD(nd)', ' ', 'ADD(f)', 'DEL(poss)', 'i', 'ADD(v)', 'DEL(bl)', 'e ', 'DEL(b)', 'ADD(yellow sq)', 'u', 'ADD(ares, ea)', 't the ', 'ADD(two)', 'DEL(dark)', ' ', 'ADD(g)', 're', 'DEL(d)', 'ADD(en)', ' ', 'ADD(squ)', 'are', 'ADD(s)', ' ', 'ADD(fir)', 'DEL(block)', 's', 'ADD(t.  )']",19.0,112.0,40.0
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,preconditions_v1,1,Green squares will kill you instantly.  White squares will add life.  ,1,Sy2lokIeO,1,The green square on the bottom left will kill you,Sy2lokIeO,48,"['ADD(G)', 'DEL(The g)', 'reen square', 'ADD(s)', 'DEL( on the bottom left)', ' will kill you', 'ADD( instantly.  White squares will add life.  )']",22.0,43.0,27.0
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,lemmings_var2_v1,2,The light blue will kill you.   The green square is a trigger.  ,1,Sy2lokIeO,1,The dark blue will kill you,Sy2lokIeO,41,"['The ', 'DEL(dark)', 'ADD(light)', ' blue will kill you', 'ADD(.   The green square is a trigger.  )']",4.0,41.0,23.0
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,push_boulders_v1,3,The salmon and orange will both kill you.  The green can be used to remove the salmon and orange. ,1,Sy2lokIeO,1,The salmon and orange will both kill you,Sy2lokIeO,58,"['The salmon and orange will both kill you', 'ADD(.  The green can be used to remove the salmon and orange. )']",0.0,58.0,40.0
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,zelda_v1,4,The moving blocks will kill you.  The orange block may act as a shield so try and grab it first.  ,1,Sy2lokIeO,1,The moving blocks will kill you,Sy2lokIeO,67,"['The moving blocks will kill you', 'ADD(.  The orange block may act as a shield so try and grab it first.  )']",0.0,67.0,31.0
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,relational_v1,5,You can move the red and blue.  The goal is to try and change the non-blue square to light yellow.  The blue then eliminates the yellow.  ,1,Sy2lokIeO,1,You can move the red and blue,Sy2lokIeO,109,"['You can move the red and blue', 'ADD(.  The goal is to try and change the non-blue square to light yellow.  The blue then eliminates the yellow.  )']",0.0,109.0,29.0
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,watergame_v1,6,The purple can be moved to neutralize the light blue.  The light blue kills you.  ,1,Sy2lokIeO,1,The purple can be moved to neutralize the light blue,Sy2lokIeO,30,"['The purple can be moved to neutralize the light blue', 'ADD(.  The light blue kills you.  )']",0.0,30.0,52.0
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,avoid_george_v1,7,Do not let the yellow touch all of the green blocks.   ,1,Sy2lokIeO,1,Do not let the yellow touch all of the green blocks,Sy2lokIeO,4,"['Do not let the yellow touch all of the green blocks', 'ADD(.   )']",0.0,4.0,51.0
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,sokoban_v1,8,You can move the green.  You can go through the red.     ,1,Sy2lokIeO,1,You can move the green,Sy2lokIeO,35,"['You can move the green', 'ADD(.  You can go through the red.     )']",0.0,35.0,22.0
COGSCI21-LIVINGDOC-ITER-FR-1,ryCKggIe_,H1xRKglUlO,plaqueattack_v1,9,Don't let the yellow squares turn green.  The moving orange squares turn them green.  You can touch the orange squares without being killed.  Touching the blue squares may solve the puzzle.  ,1,Sy2lokIeO,1,I have no idea ,Sy2lokIeO,177,"['DEL(I)', ""ADD(Don't)"", ' ', 'ADD(let t)', 'h', 'ADD(e yellow squ)', 'a', 'ADD(res turn green.  The moving orange squares turn them green.  You can touch the orange squares without being killed.  Touching the blue squares may sol)', 've ', 'DEL(no)', 'ADD(the)', ' ', 'DEL(id)', 'ADD(puzzl)', 'e', 'DEL(a)', 'ADD(.)', ' ', 'ADD( )']",1.0,177.0,14.0
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,explore_exploit_v1,0,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. You don't need to eat all the squares and if more than one colour has the same number of squares, choose one. ",1,Sy2lokIeO,2,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first.  ",ryCKggIe_,109,"['Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. ', 'ADD(You)', ' ', ""ADD(don't need to eat all the squares and if more than one colour has the same number of squares, choose one. )""]",0.0,109.0,152.0
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,preconditions_v1,1,Green squares will kill you instantly.  White squares will add life. Eat the yellow square to win.,1,Sy2lokIeO,2,Green squares will kill you instantly.  White squares will add life.  ,ryCKggIe_,28,"['Green squares will kill you instantly.  White squares will add life. ', 'ADD(Eat)', ' ', 'ADD(the yellow square to win.)']",0.0,28.0,70.0
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,lemmings_var2_v1,2,The light blue will kill you.   The green square is a trigger.  ,1,Sy2lokIeO,2,The light blue will kill you.   The green square is a trigger.  ,ryCKggIe_,0,['The light blue will kill you.   The green square is a trigger.  '],0.0,0.0,64.0
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,push_boulders_v1,3,The salmon and orange will both kill you.  The green can be used to remove the salmon and orange. Yellow to win. ,1,Sy2lokIeO,2,The salmon and orange will both kill you.  The green can be used to remove the salmon and orange. ,ryCKggIe_,15,"['The salmon and orange will both kill you.  The green can be used to remove the salmon and orange. ', 'ADD(Yellow to win. )']",0.0,15.0,98.0
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,zelda_v1,4,The moving blocks will kill you.  The orange block may act as a shield so try and grab it first.  ,1,Sy2lokIeO,2,The moving blocks will kill you.  The orange block may act as a shield so try and grab it first.  ,ryCKggIe_,0,['The moving blocks will kill you.  The orange block may act as a shield so try and grab it first.  '],0.0,0.0,98.0
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,relational_v1,5,You can move the red and blue.  The goal is to try and change the non-blue square to light yellow.  The blue then eliminates the yellow.  ,1,Sy2lokIeO,2,You can move the red and blue.  The goal is to try and change the non-blue square to light yellow.  The blue then eliminates the yellow.  ,ryCKggIe_,0,['You can move the red and blue.  The goal is to try and change the non-blue square to light yellow.  The blue then eliminates the yellow.  '],0.0,0.0,138.0
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,watergame_v1,6,The purple can be moved to neutralize the light blue.  The light blue kills you.  ,1,Sy2lokIeO,2,The purple can be moved to neutralize the light blue.  The light blue kills you.  ,ryCKggIe_,0,['The purple can be moved to neutralize the light blue.  The light blue kills you.  '],0.0,0.0,82.0
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,avoid_george_v1,7,Do not let the yellow touch all of the green blocks.  Spacebar might help (I haven't gotten that far),1,Sy2lokIeO,2,Do not let the yellow touch all of the green blocks.   ,ryCKggIe_,46,"['Do not let the yellow touch all of the green blocks.  ', 'ADD(Spacebar)', ' ', ""ADD(might help (I haven't gotten that far))""]",0.0,46.0,55.0
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,sokoban_v1,8,You can move the green.  You can go through the red. Push all the green blocks into the red to win.   ,1,Sy2lokIeO,2,You can move the green.  You can go through the red.     ,ryCKggIe_,45,"['You can move the green.  You can go through the red. ', 'ADD(Push all the green blocks into the red to win.)', '   ', 'DEL( )']",0.0,45.0,57.0
COGSCI21-LIVINGDOC-ITER-FR-1,BJfqTlIx_,B1eG9al8ld,plaqueattack_v1,9,Don't let the yellow squares turn green.  The moving orange squares turn them green.  You can touch the orange squares without being killed. Hit Spacebar to fire a red block which will destroy the moving blocks.    ,1,Sy2lokIeO,2,Don't let the yellow squares turn green.  The moving orange squares turn them green.  You can touch the orange squares without being killed.  Touching the blue squares may solve the puzzle.  ,ryCKggIe_,54,"[""Don't let the yellow squares turn green.  The moving orange squares turn them green.  You can touch the orange squares without being killed. "", 'ADD(H)', 'DEL( Touch)', 'i', 'DEL(ng )', 't', 'DEL(he)', ' ', 'ADD(Sp)', 'DEL(blue squ)', 'a', 'DEL(r)', 'ADD(c)', 'e', 'ADD(bar to fire a red block which will de)', 's', 'ADD(troy the)', ' m', 'DEL(ay s)', 'o', 'DEL(l)', 'v', 'DEL(e)', 'ADD(ing)', ' ', 'ADD(b)', 'DEL(the puzz)', 'l', 'DEL(e)', 'ADD(ocks)', '.  ', 'ADD(  )']",27.0,51.0,164.0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,explore_exploit_v1,0,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. You don't need to eat all the squares and if more than one colour has the same number of squares, choose one. This works.",1,Sy2lokIeO,3,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. You don't need to eat all the squares and if more than one colour has the same number of squares, choose one. ",BJfqTlIx_,11,"[""Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. You don't need to eat all the squares and if more than one colour has the same number of squares, choose one. "", 'ADD(This works.)']",0.0,11.0,261.0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,preconditions_v1,1,Green squares will kill you instantly.  White squares will add life. Eat the yellow square to win.,1,Sy2lokIeO,3,Green squares will kill you instantly.  White squares will add life. Eat the yellow square to win.,BJfqTlIx_,0,['Green squares will kill you instantly.  White squares will add life. Eat the yellow square to win.'],0.0,0.0,98.0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,lemmings_var2_v1,2,The light blue will kill you.   The green square is a trigger.  ,1,Sy2lokIeO,3,The light blue will kill you.   The green square is a trigger.  ,BJfqTlIx_,0,['The light blue will kill you.   The green square is a trigger.  '],0.0,0.0,64.0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,push_boulders_v1,3,The salmon and orange will both kill you.  The green can be used to remove the salmon and orange. Yellow to win. ,1,Sy2lokIeO,3,The salmon and orange will both kill you.  The green can be used to remove the salmon and orange. Yellow to win. ,BJfqTlIx_,0,['The salmon and orange will both kill you.  The green can be used to remove the salmon and orange. Yellow to win. '],0.0,0.0,113.0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,zelda_v1,4,The moving blocks will kill you.  The orange block may act as a shield so try and grab it first.  ,1,Sy2lokIeO,3,The moving blocks will kill you.  The orange block may act as a shield so try and grab it first.  ,BJfqTlIx_,0,['The moving blocks will kill you.  The orange block may act as a shield so try and grab it first.  '],0.0,0.0,98.0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,relational_v1,5,You can move the red and blue.  The goal is to try and change the non-blue square to light yellow.  The blue then eliminates the yellow.  ,1,Sy2lokIeO,3,You can move the red and blue.  The goal is to try and change the non-blue square to light yellow.  The blue then eliminates the yellow.  ,BJfqTlIx_,0,['You can move the red and blue.  The goal is to try and change the non-blue square to light yellow.  The blue then eliminates the yellow.  '],0.0,0.0,138.0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,watergame_v1,6,The purple can be moved to neutralize the light blue.  The light blue kills you.  ,1,Sy2lokIeO,3,The purple can be moved to neutralize the light blue.  The light blue kills you.  ,BJfqTlIx_,0,['The purple can be moved to neutralize the light blue.  The light blue kills you.  '],0.0,0.0,82.0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,avoid_george_v1,7,Do not let the yellow touch all of the green blocks.  Spacebar might help (I haven't gotten that far),1,Sy2lokIeO,3,Do not let the yellow touch all of the green blocks.  Spacebar might help (I haven't gotten that far),BJfqTlIx_,0,"[""Do not let the yellow touch all of the green blocks.  Spacebar might help (I haven't gotten that far)""]",0.0,0.0,101.0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,sokoban_v1,8,You can move the green.  You can go through the red. Push all the green blocks into the red to win.   ,1,Sy2lokIeO,3,You can move the green.  You can go through the red. Push all the green blocks into the red to win.   ,BJfqTlIx_,0,['You can move the green.  You can go through the red. Push all the green blocks into the red to win.   '],0.0,0.0,102.0
COGSCI21-LIVINGDOC-ITER-FR-1,rJAXyzLld,S1xRQyfUxu,plaqueattack_v1,9,Don't let the yellow squares turn green.  The moving orange squares turn them green.  You can touch the orange squares without being killed. Hit Spacebar to fire a red block which will destroy the moving blocks.    ,1,Sy2lokIeO,3,Don't let the yellow squares turn green.  The moving orange squares turn them green.  You can touch the orange squares without being killed. Hit Spacebar to fire a red block which will destroy the moving blocks.    ,BJfqTlIx_,0,"[""Don't let the yellow squares turn green.  The moving orange squares turn them green.  You can touch the orange squares without being killed. Hit Spacebar to fire a red block which will destroy the moving blocks.    ""]",0.0,0.0,215.0
COGSCI21-LIVINGDOC-ITER-FR-1,SJPWJm8xu,BJgvZkXIlu,explore_exploit_v1,0,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. You don't need to eat all the squares and if more than one colour has the same number of squares, choose one. Also, if all the boxes are of the same color, i.e, all blue or all green, eat all. This works.",1,Sy2lokIeO,4,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. You don't need to eat all the squares and if more than one colour has the same number of squares, choose one. This works.",rJAXyzLld,83,"[""Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. You don't need to eat all the squares and if more than one colour has the same number of squares, choose one. "", 'ADD(Also, if all the boxes are of the same color, i.e, all blue or all green, eat all. )', 'This works.']",0.0,83.0,272.0
